"class","cshape","csurface","ccolor","bruises","odor","gattach","gspace","gsize","gcolor","sshape","sroot","ssabove","ssbelow","scabove","scbelow","vtype","vcolor","rnumber","rtype","spcolor","popnum","habitat"
"1","1","7","9","1","7","5","1","1","11","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","7","7","15","1","13","5","1","1","21","3","1","7","1","15","15","1","5","3","11","7","7","1"
"0","5","5","5","1","7","5","1","1","21","1","13","7","7","15","13","1","5","5","3","15","3","11"
"1","5","5","5","3","17","5","1","3","5","3","13","7","5","15","15","1","5","3","3","15","9","3"
"1","5","5","5","3","13","5","1","1","9","1","1","5","5","3","1","1","5","3","7","7","9","1"
"0","5","7","3","1","7","5","1","1","21","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","5","5","5","3","13","5","1","3","5","3","13","5","7","15","15","1","5","3","3","15","9","3"
"1","5","7","3","1","13","5","1","1","15","3","1","7","7","15","15","1","5","3","11","7","7","9"
"1","7","7","9","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","5","5","5","3","11","5","1","3","5","3","13","5","7","15","11","1","5","3","3","15","9","3"
"1","5","7","15","1","13","5","1","1","7","3","1","1","1","15","15","1","5","3","11","7","9","9"
"1","7","7","15","1","13","5","1","1","7","3","1","7","7","15","15","1","5","3","11","7","9","9"
"0","7","5","7","3","7","5","1","3","17","1","13","7","1","15","15","1","5","3","5","7","11","13"
"1","7","7","15","1","13","5","1","1","7","3","1","1","7","15","15","1","5","3","11","7","7","1"
"1","7","7","15","1","13","5","1","1","15","3","1","1","7","15","15","1","5","3","11","7","7","9"
"0","5","5","15","3","7","5","1","3","17","1","13","7","1","15","15","1","5","3","5","7","9","13"
"1","5","5","5","3","17","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","13"
"0","9","5","3","1","7","5","1","1","21","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","5","5","5","3","13","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","13"
"1","5","5","5","3","11","5","1","3","5","3","13","5","5","11","11","1","5","3","3","15","9","3"
"1","5","7","3","1","13","5","1","1","15","3","1","1","1","15","15","1","5","3","11","7","7","9"
"0","7","5","7","3","7","5","1","3","15","1","13","7","1","15","15","1","5","3","5","7","11","13"
"1","1","7","9","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","5","7","3","1","13","5","1","1","15","3","1","1","1","15","15","1","5","3","11","7","9","9"
"0","7","5","1","3","7","5","3","3","21","1","1","1","1","15","1","1","5","3","3","15","9","3"
"0","5","5","11","3","7","5","1","3","15","1","13","7","1","15","15","1","5","3","5","7","9","13"
"1","5","7","3","1","13","5","1","1","21","3","1","7","1","15","15","1","5","3","11","7","9","9"
"0","5","5","15","3","7","5","1","3","21","1","13","7","1","15","15","1","5","3","5","7","9","13"
"1","5","5","5","3","11","5","1","3","5","3","13","5","5","15","11","1","5","3","3","15","9","3"
"0","5","7","9","1","7","5","1","1","19","1","13","7","7","13","15","1","5","5","3","15","3","11"
"1","7","7","9","1","7","5","1","1","11","1","1","7","7","15","15","1","5","5","11","9","9","5"
"1","7","5","5","3","7","5","1","3","21","1","13","5","3","15","17","1","5","3","3","15","9","13"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","11","11","1","5","3","7","7","11","7"
"1","7","7","15","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","9","1"
"1","5","5","5","3","13","5","1","1","7","1","1","5","5","3","3","1","5","3","7","7","9","1"
"0","7","5","13","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","7","7","3","1","7","5","1","1","21","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","1","7","9","1","7","5","1","1","21","1","1","7","7","15","15","1","5","5","11","9","9","5"
"1","5","5","5","3","17","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","3"
"1","5","7","3","1","13","5","1","1","15","3","1","1","7","15","15","1","5","3","11","7","9","9"
"1","5","5","17","3","13","5","1","1","7","1","1","5","5","11","3","1","5","3","7","7","11","7"
"1","1","5","15","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","1"
"0","7","5","5","3","7","5","3","3","21","1","1","7","1","15","1","1","5","3","3","15","9","3"
"1","7","1","17","3","13","5","1","1","9","1","1","5","5","11","11","1","5","3","7","7","11","1"
"1","7","5","17","3","13","5","1","1","7","1","1","5","5","11","3","1","5","3","7","7","9","7"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","1","11","1","5","3","7","7","9","1"
"1","5","7","5","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","7","9"
"1","5","5","13","3","11","5","1","3","5","3","13","7","5","15","11","1","5","3","3","15","9","3"
"1","5","5","17","3","7","5","1","3","21","1","13","5","3","15","17","1","5","3","3","15","9","13"
"1","5","5","5","3","13","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","7"
"1","7","7","15","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","7","1"
"1","7","1","5","3","13","5","1","1","15","1","1","5","5","3","1","1","5","3","7","7","11","1"
"0","7","1","5","3","7","5","3","3","21","1","1","7","7","15","1","1","5","3","3","15","9","3"
"1","5","7","5","1","13","5","1","1","21","3","1","1","7","15","15","1","5","3","11","7","7","1"
"1","7","7","3","1","13","5","1","1","7","3","1","1","1","15","15","1","5","3","11","7","9","9"
"0","7","7","13","1","7","5","1","1","19","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","5","7","3","1","13","5","1","1","7","3","1","7","7","15","15","1","5","3","11","7","7","9"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","3","1","1","5","3","7","7","9","13"
"1","5","5","5","3","13","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","13"
"1","7","7","15","1","13","5","1","1","15","3","1","7","7","15","15","1","5","3","11","7","9","1"
"1","7","7","5","1","13","5","1","1","7","3","1","7","7","15","15","1","5","3","11","7","7","1"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","1","1","1","5","3","7","7","9","1"
"0","7","1","1","3","7","5","3","3","21","1","1","7","7","15","1","1","5","3","3","15","9","3"
"1","5","5","5","3","17","5","1","3","5","3","13","5","5","11","11","1","5","3","3","15","9","3"
"0","9","5","13","1","7","5","1","1","19","1","13","7","7","15","13","1","5","5","3","15","3","11"
"1","5","5","5","3","11","5","1","3","5","3","13","5","7","15","15","1","5","3","3","15","9","3"
"1","7","7","15","1","13","5","1","1","15","3","1","7","1","15","15","1","5","3","11","7","7","1"
"1","5","5","13","3","11","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","3"
"0","5","7","5","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","7","5","5","3","13","5","1","1","7","1","1","5","5","11","11","1","5","3","7","7","9","7"
"1","5","7","15","1","13","5","1","1","21","3","1","1","1","15","15","1","5","3","11","7","9","9"
"0","7","7","13","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","3","11","1","5","3","7","7","9","13"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","1","11","1","5","3","7","7","9","13"
"0","7","5","13","1","7","5","1","1","19","1","13","7","7","13","15","1","5","5","3","15","3","11"
"1","7","7","5","1","13","5","1","1","15","3","1","1","1","15","15","1","5","3","11","7","9","1"
"0","9","7","5","1","7","5","1","1","19","1","13","7","7","13","15","1","5","5","3","15","3","11"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","1","3","1","5","3","7","7","11","13"
"1","5","7","15","1","13","5","1","1","21","3","1","7","1","15","15","1","5","3","11","7","7","1"
"1","5","5","5","3","17","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","7"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","3","1","1","5","3","7","7","11","1"
"1","7","5","15","1","7","5","1","1","11","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","5","5","5","3","17","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","13"
"0","7","5","15","3","7","5","1","3","21","1","13","7","1","15","15","1","5","3","5","7","9","13"
"0","5","5","15","3","7","5","1","3","7","1","13","7","1","15","15","1","5","3","5","7","11","13"
"1","5","5","5","3","13","5","1","3","5","3","13","7","7","11","15","1","5","3","3","15","9","7"
"1","7","7","5","1","13","5","1","1","15","3","1","1","7","15","15","1","5","3","11","7","7","9"
"0","5","5","11","3","7","5","1","3","21","1","13","7","1","15","15","1","5","3","5","7","9","13"
"1","7","7","15","1","7","5","1","1","21","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","5","5","17","3","13","5","1","1","9","1","1","5","5","11","3","1","5","3","7","7","9","13"
"1","7","7","5","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","9","1"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","11","1","1","5","3","7","7","11","7"
"1","5","1","17","3","13","5","1","1","7","1","1","5","5","11","11","1","5","3","7","7","9","1"
"1","7","5","17","3","13","5","1","1","7","1","1","5","5","11","1","1","5","3","7","7","11","13"
"1","5","7","5","1","13","5","1","1","15","3","1","1","1","15","15","1","5","3","11","7","7","1"
"0","7","5","7","3","7","5","1","3","17","1","13","7","1","15","15","1","5","3","5","7","9","13"
"1","7","7","15","1","13","5","1","1","21","3","1","1","7","15","15","1","5","3","11","7","7","1"
"0","9","7","5","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","5","5","5","3","17","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","13"
"1","5","7","5","1","13","5","1","1","21","3","1","1","1","15","15","1","5","3","11","7","7","1"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","11","11","1","5","3","7","7","11","1"
"1","1","7","15","1","7","5","1","1","21","1","1","7","7","15","15","1","5","5","11","9","9","5"
"1","5","5","5","3","13","5","1","3","5","3","13","7","5","11","15","1","5","3","3","15","9","13"
"1","1","7","3","1","7","5","1","1","21","1","1","7","7","15","15","1","5","5","11","9","9","5"
"1","7","1","17","3","13","5","1","1","15","1","1","5","5","1","11","1","5","3","7","7","11","1"
"1","5","5","5","3","13","5","1","1","9","1","1","5","5","1","3","1","5","3","7","7","11","13"
"0","5","5","13","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"0","9","7","3","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","5","5","5","3","13","5","1","3","5","3","13","5","7","11","15","1","5","3","3","15","9","3"
"0","5","7","13","1","7","5","1","1","19","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","7","7","3","1","7","5","1","1","11","1","1","7","7","15","15","1","5","5","11","9","9","5"
"0","7","7","5","1","7","5","1","1","21","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","5","5","13","3","11","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","7"
"0","7","5","3","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","5","7","5","1","13","5","1","1","21","3","1","7","7","15","15","1","5","3","11","7","7","9"
"1","7","7","3","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","5","5","5","3","17","5","1","3","5","3","13","7","5","11","15","1","5","3","3","15","9","3"
"1","5","5","13","3","11","5","1","3","5","3","13","5","7","15","15","1","5","3","3","15","9","3"
"1","7","5","17","3","13","5","1","1","7","1","1","5","5","3","3","1","5","3","7","7","11","1"
"1","5","5","5","3","13","5","1","3","5","3","13","7","5","15","11","1","5","3","3","15","9","3"
"1","5","5","5","3","17","5","1","3","5","3","13","5","5","15","11","1","5","3","3","15","9","13"
"1","7","7","5","1","13","5","1","1","21","3","1","1","7","15","15","1","5","3","11","7","9","9"
"0","5","5","9","1","7","5","1","1","21","1","13","7","7","13","15","1","5","5","3","15","3","11"
"0","5","5","11","3","7","5","1","3","17","1","13","7","1","15","15","1","5","3","5","7","11","13"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","3","11","1","5","3","7","7","11","7"
"1","5","7","5","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","9","1"
"1","5","5","5","3","17","5","1","3","5","3","13","7","5","15","11","1","5","3","3","15","9","3"
"1","7","7","5","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","9","9"
"1","5","7","3","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","9","1"
"1","5","1","17","3","13","5","1","1","7","1","1","5","5","3","11","1","5","3","7","7","11","1"
"1","1","7","15","1","7","5","1","1","11","1","1","7","7","15","15","1","5","5","11","9","9","1"
"0","9","5","5","1","7","5","1","1","19","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","5","5","13","3","11","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","13"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","3","1","1","5","3","7","7","9","7"
"0","5","5","3","1","7","5","1","1","21","1","13","7","7","13","15","1","5","5","3","15","3","11"
"1","5","7","3","1","13","5","1","1","15","3","1","7","1","15","15","1","5","3","11","7","9","1"
"1","7","7","5","1","13","5","1","1","21","3","1","1","1","15","15","1","5","3","11","7","9","9"
"1","7","7","3","1","13","5","1","1","15","3","1","7","7","15","15","1","5","3","11","7","7","9"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","3","3","1","5","3","7","7","11","13"
"1","5","5","5","3","13","5","1","3","5","3","13","7","7","15","11","1","5","3","3","15","9","7"
"1","7","7","15","1","13","5","1","1","7","3","1","1","1","15","15","1","5","3","11","7","9","9"
"0","9","5","5","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"0","5","7","13","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"0","5","5","15","3","7","5","1","3","15","1","13","7","1","15","15","1","5","3","5","7","9","13"
"1","7","7","3","1","13","5","1","1","15","3","1","1","7","15","15","1","5","3","11","7","7","9"
"1","7","7","5","1","13","5","1","1","7","3","1","7","7","15","15","1","5","3","11","7","7","9"
"0","7","7","13","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","3","11","1","5","3","7","7","11","1"
"1","5","5","5","3","17","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","3"
"1","7","7","15","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","7","5","5","3","13","5","1","1","15","1","1","5","5","3","1","1","5","3","7","7","11","13"
"0","5","1","5","3","7","5","3","3","21","1","1","7","7","15","1","1","5","3","3","15","9","3"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","3","1","1","5","3","7","7","11","13"
"1","5","7","15","1","13","5","1","1","15","3","1","1","7","15","15","1","5","3","11","7","7","9"
"0","5","7","3","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"0","5","7","9","1","7","5","1","1","21","1","13","7","7","15","13","1","5","5","3","15","3","11"
"1","5","7","5","1","13","5","1","1","21","3","1","1","1","15","15","1","5","3","11","7","9","1"
"1","7","1","5","3","13","5","1","1","15","1","1","5","5","11","1","1","5","3","7","7","11","7"
"1","5","7","15","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","7","1"
"1","5","1","17","3","13","5","1","1","7","1","1","5","5","1","11","1","5","3","7","7","9","7"
"1","7","7","15","1","13","5","1","1","15","3","1","7","7","15","15","1","5","3","11","7","7","9"
"0","9","5","5","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"0","5","5","9","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","3","3","1","5","3","7","7","11","1"
"0","7","5","3","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"0","5","7","13","1","7","5","1","1","21","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","5","7","5","1","13","5","1","1","15","3","1","1","1","15","15","1","5","3","11","7","9","9"
"1","7","7","3","1","13","5","1","1","21","3","1","7","7","15","15","1","5","3","11","7","9","9"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","3","11","1","5","3","7","7","9","7"
"1","5","7","3","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","9","9"
"1","7","7","15","1","13","5","1","1","7","3","1","7","7","15","15","1","5","3","11","7","9","1"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","3","1","1","5","3","7","7","9","1"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","1","11","1","5","3","7","7","11","13"
"1","7","5","5","3","13","5","1","1","7","1","1","5","5","1","11","1","5","3","7","7","11","7"
"1","7","1","5","3","13","5","1","1","9","1","1","5","5","3","1","1","5","3","7","7","9","7"
"1","1","7","9","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","5"
"1","5","5","5","3","13","5","1","3","5","3","13","7","7","11","15","1","5","3","3","15","9","3"
"1","1","7","15","1","7","5","1","1","21","1","1","7","7","15","15","1","5","5","11","9","9","1"
"0","5","5","5","1","7","5","1","1","21","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","5","5","5","3","11","5","1","3","5","3","13","7","7","11","15","1","5","3","3","15","9","7"
"1","5","5","5","3","11","5","1","3","5","3","13","7","7","15","11","1","5","3","3","15","9","7"
"1","5","5","5","3","13","5","1","3","5","3","13","5","7","15","11","1","5","3","3","15","9","7"
"1","7","7","3","1","13","5","1","1","21","3","1","7","7","15","15","1","5","3","11","7","7","1"
"1","1","5","17","3","7","5","1","3","21","1","13","5","3","15","1","1","5","3","3","15","9","13"
"1","5","7","5","1","13","5","1","1","21","3","1","1","1","15","15","1","5","3","11","7","9","9"
"0","7","5","9","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"0","9","7","9","1","7","5","1","1","19","1","13","7","7","13","13","1","5","5","3","15","3","11"
"0","7","5","5","1","7","5","1","1","21","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","1","5","9","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","5"
"1","5","7","5","1","13","5","1","1","21","3","1","7","1","15","15","1","5","3","11","7","9","1"
"1","5","7","5","1","13","5","1","1","15","3","1","7","7","15","15","1","5","3","11","7","7","1"
"1","5","1","17","3","13","5","1","1","15","1","1","5","5","1","1","1","5","3","7","7","9","1"
"1","5","5","5","3","17","5","1","3","5","3","13","5","7","11","15","1","5","3","3","15","9","7"
"1","7","5","3","1","7","5","1","1","21","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","5","7","3","1","13","5","1","1","7","3","1","1","1","15","15","1","5","3","11","7","9","9"
"1","1","7","3","1","7","5","1","1","11","1","1","7","7","15","15","1","5","5","11","9","9","1"
"0","7","5","15","3","7","5","1","3","15","1","13","7","1","15","15","1","5","3","5","7","11","13"
"0","5","5","5","3","7","5","3","3","21","1","1","1","7","15","1","1","5","3","3","15","9","3"
"1","5","1","17","3","13","5","1","1","15","1","1","5","5","1","1","1","5","3","7","7","9","7"
"1","7","7","3","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","9","1"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","1","11","1","5","3","7","7","9","1"
"0","9","7","13","1","7","5","1","1","19","1","13","7","7","13","13","1","5","5","3","15","3","11"
"1","7","1","17","3","13","5","1","1","7","1","1","5","5","11","11","1","5","3","7","7","11","7"
"1","1","1","5","3","7","5","1","3","21","1","13","5","3","15","1","1","5","3","3","15","9","13"
"1","5","5","5","3","17","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","7"
"1","7","5","17","3","13","5","1","1","7","1","1","5","5","1","3","1","5","3","7","7","11","13"
"1","5","5","17","3","13","5","1","1","9","1","1","5","5","1","3","1","5","3","7","7","11","1"
"1","5","7","5","1","13","5","1","1","15","3","1","1","7","15","15","1","5","3","11","7","7","1"
"1","5","5","5","3","13","5","1","3","5","3","13","7","5","15","11","1","5","3","3","15","9","13"
"0","5","5","5","1","7","5","1","1","21","1","13","7","7","13","15","1","5","5","3","15","3","11"
"0","7","5","5","3","7","5","3","3","21","1","1","1","1","15","1","1","5","3","3","15","9","3"
"1","7","5","3","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","9","1","5","3","7","5","1","3","21","1","13","5","3","15","17","1","5","3","3","15","9","13"
"1","7","5","5","3","13","5","1","1","7","1","1","5","5","11","1","1","5","3","7","7","9","1"
"1","5","5","5","3","17","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","7"
"1","7","1","5","3","13","5","1","1","7","1","1","5","5","11","11","1","5","3","7","7","11","13"
"1","7","1","5","3","13","5","1","1","15","1","1","5","5","3","11","1","5","3","7","7","9","13"
"1","5","7","5","1","13","5","1","1","15","3","1","7","1","15","15","1","5","3","11","7","7","1"
"0","5","5","7","3","7","5","1","3","17","1","13","7","1","15","15","1","5","3","5","7","11","13"
"1","5","5","5","3","11","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","7"
"1","7","7","9","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","5"
"1","5","5","13","3","11","5","1","3","5","3","13","5","5","11","11","1","5","3","3","15","9","3"
"1","7","7","3","1","13","5","1","1","21","3","1","7","7","15","15","1","5","3","11","7","9","1"
"1","5","7","3","1","13","5","1","1","21","3","1","7","7","15","15","1","5","3","11","7","9","9"
"0","9","7","13","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"1","7","7","3","1","13","5","1","1","21","3","1","7","1","15","15","1","5","3","11","7","7","1"
"0","5","1","5","3","7","5","3","3","21","1","1","1","1","15","1","1","5","3","3","15","9","3"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","11","1","1","5","3","7","7","9","13"
"0","7","5","15","3","7","5","1","3","21","1","13","7","1","15","15","1","5","3","5","7","11","13"
"1","7","7","15","1","13","5","1","1","21","3","1","7","7","15","15","1","5","3","11","7","7","9"
"1","7","7","9","1","7","5","1","1","11","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","7","5","17","3","13","5","1","1","15","1","1","5","5","11","1","1","5","3","7","7","11","13"
"1","7","7","5","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","7","1"
"1","5","5","5","3","13","5","1","3","5","3","13","7","5","11","15","1","5","3","3","15","9","3"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","3","3","1","5","3","7","7","9","1"
"1","7","7","5","1","13","5","1","1","7","3","1","1","7","15","15","1","5","3","11","7","7","1"
"1","7","7","15","1","13","5","1","1","7","3","1","7","1","15","15","1","5","3","11","7","7","9"
"1","5","5","5","3","17","5","1","3","5","3","13","7","5","15","15","1","5","3","3","15","9","13"
"1","7","1","17","3","13","5","1","1","15","1","1","5","5","1","1","1","5","3","7","7","11","13"
"1","5","5","5","3","13","5","1","3","5","3","13","5","5","15","11","1","5","3","3","15","9","13"
"1","1","5","3","1","7","5","1","1","9","1","1","7","7","15","15","1","5","5","11","9","9","1"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","3","11","1","5","3","7","7","9","1"
"1","5","5","13","3","11","5","1","3","5","3","13","5","7","15","11","1","5","3","3","15","9","3"
"1","5","5","5","3","13","5","1","3","5","3","13","5","7","15","15","1","5","3","3","15","9","13"
"0","9","5","3","1","7","5","1","1","19","1","13","7","7","15","15","1","5","5","3","15","3","11"
"0","5","5","15","3","7","5","1","3","15","1","13","7","1","15","15","1","5","3","5","7","11","13"
"1","7","7","3","1","13","5","1","1","15","3","1","7","1","15","15","1","5","3","11","7","9","9"
"1","7","5","17","3","13","5","1","1","9","1","1","5","5","1","11","1","5","3","7","7","11","1"
"1","5","5","13","3","13","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","7"
"1","7","7","13","3","17","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","13"
"1","5","5","13","3","13","5","1","3","5","3","13","7","7","15","11","1","5","3","3","15","9","13"
"1","5","7","5","3","13","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","7"
"1","7","5","5","3","13","5","1","3","5","3","13","5","7","15","15","1","5","3","3","15","9","7"
"1","7","5","13","3","17","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","13"
"1","9","5","5","3","11","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","3"
"1","7","5","13","3","11","5","1","3","5","3","13","7","7","15","15","1","5","3","3","15","9","7"
"1","5","7","13","3","17","5","1","3","5","3","13","7","5","11","15","1","5","3","3","15","9","3"
"1","7","5","5","3","13","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","7"
"1","7","5","13","3","13","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","13"
"1","5","7","13","3","17","5","1","3","5","3","13","7","7","15","11","1","5","3","3","15","9","3"
"1","5","7","5","3","17","5","1","3","5","3","13","5","5","11","11","1","5","3","3","15","9","3"
"1","7","7","13","3","13","5","1","3","5","3","13","5","7","11","15","1","5","3","3","15","9","13"
"1","7","7","13","3","11","5","1","3","5","3","13","5","5","15","11","1","5","3","3","15","9","3"
"1","7","5","13","3","13","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","7"
"1","7","5","5","3","11","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","7"
"1","7","5","5","3","13","5","1","3","5","3","13","5","7","11","15","1","5","3","3","15","9","7"
"1","5","5","13","3","17","5","1","3","5","3","13","5","7","15","11","1","5","3","3","15","9","13"
"1","9","7","5","3","11","5","1","3","5","3","13","7","5","11","11","1","5","3","3","15","9","7"
"1","5","7","5","3","13","5","1","3","5","3","13","7","7","15","15","1","5","3","3","15","9","3"
"1","7","7","13","3","11","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","13"
"1","7","5","13","3","17","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","3"
"1","9","7","13","3","11","5","1","3","5","3","13","7","7","11","11","1","5","3","3","15","9","7"
"1","7","5","13","3","11","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","13"
"1","5","7","5","3","17","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","7"
"1","7","7","13","3","11","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","13"
"1","7","7","5","3","11","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","3"
"1","7","5","13","3","17","5","1","3","5","3","13","5","7","11","11","1","5","3","3","15","9","13"
"1","7","7","13","3","11","5","1","3","5","3","13","7","7","15","11","1","5","3","3","15","9","3"
"1","7","7","5","3","17","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","7"
"1","7","5","13","3","17","5","1","3","5","3","13","7","5","15","11","1","5","3","3","15","9","7"
"1","5","7","13","3","17","5","1","3","5","3","13","5","5","11","15","1","5","3","3","15","9","3"
"1","7","7","13","3","13","5","1","3","5","3","13","7","5","15","15","1","5","3","3","15","9","7"
"1","5","7","5","3","17","5","1","3","5","3","13","5","5","15","15","1","5","3","3","15","9","13"
"1","7","5","5","3","17","5","1","3","5","3","13","7","5","15","11","1","5","3","3","15","9","7"
"1","5","5","13","3","13","5","1","3","5","3","13","5","7","15","15","1","5","3","3","15","9","3"
"1","7","5","5","3","11","5","1","3","5","3","13","5","7","11","15","1","5","3","3","15","9","3"
"0","1","7","5","3","7","1","1","1","23","1","13","7","7","9","9","1","1","3","11","3","3","3"
"1","7","7","5","3","11","5","1","3","5","3","13","5","5","11","11","1","5","3","3","15","9","13"
"0","5","7","5","3","7","1","1","1","13","1","13","7","7","9","9","1","1","3","11","3","9","3"
